Date,Temperature,humidity,wind_speed,City
2023-01-01,22.25,83,10.708333333333334,Dubai
2023-01-02,22.46153846153846,88,11.23076923076923,Dubai
2023-01-03,22.95833333333333,57,12.416666666666666,Dubai
2023-01-04,23.36,53,17.8,Dubai
2023-01-05,24.041666666666668,64,14.25,Dubai
2023-01-06,22.16,78,15.84,Dubai
2023-01-07,19.548387096774192,94,13.483870967741936,Dubai
2023-01-08,21.5,73,10.458333333333334,Dubai
2023-01-09,21.541666666666668,78,8.541666666666666,Dubai
2023-01-10,23.77777777777778,83,21.666666666666668,Dubai
2023-01-11,21.70833333333333,73,20.416666666666668,Dubai
2023-01-12,20.041666666666668,77,14.5,Dubai
2023-01-13,19.916666666666668,59,16.833333333333332,Dubai
2023-01-14,20.916666666666668,64,13.583333333333334,Dubai
2023-01-15,21.33333333333333,73,10.083333333333334,Dubai
2023-01-16,22.25,77,9.291666666666666,Dubai
2023-01-17,23.642857142857142,78,11.714285714285714,Dubai
2023-01-18,22.52,78,25.84,Dubai
2023-01-19,22.041666666666668,68,13.875,Dubai
2023-01-20,20.83333333333333,77,12.958333333333334,Dubai
2023-01-21,20.791666666666668,59,13.166666666666666,Dubai
2023-01-22,20.96153846153846,68,15.346153846153848,Dubai
2023-01-23,19.51851851851852,68,15.296296296296296,Dubai
2023-01-24,19.95833333333333,68,14.708333333333334,Dubai
2023-01-25,18.193548387096776,88,17.258064516129032,Dubai
2023-01-26,17.185185185185187,94,17.185185185185187,Dubai
2023-01-27,15.90625,100,20.03125,Dubai
2023-01-28,18.615384615384617,88,11.115384615384617,Dubai
2023-01-29,18.6,82,8.44,Dubai
2023-01-30,19.166666666666668,82,9.583333333333334,Dubai
2023-01-31,21.192307692307693,88,12.538461538461538,Dubai
2023-02-01,23.0,78,14.25,Dubai
2023-02-02,23.20833333333333,78,13.791666666666666,Dubai
2023-02-03,23.36,83,10.8,Dubai
2023-02-04,21.58333333333333,83,12.875,Dubai
2023-02-05,21.0,78,10.25,Dubai
2023-02-06,22.125,83,9.333333333333334,Dubai
2023-02-07,25.36,94,10.92,Dubai
2023-02-08,24.375,78,17.916666666666668,Dubai
2023-02-09,21.83333333333333,64,29.433333333333334,Dubai
2023-02-10,19.541666666666668,77,20.166666666666668,Dubai
2023-02-11,20.25,82,9.375,Dubai
2023-02-12,23.0,83,10.36,Dubai
2023-02-13,24.875,73,10.0,Dubai
2023-02-14,25.64,73,11.48,Dubai
2023-02-15,26.84,47,13.68,Dubai
2023-02-16,26.75,73,11.291666666666666,Dubai
2023-02-17,22.5,83,11.846153846153848,Dubai
2023-02-18,21.666666666666668,88,13.041666666666666,Dubai
2023-02-19,21.16,83,16.96,Dubai
2023-02-20,21.125,73,15.541666666666666,Dubai
2023-02-21,20.95833333333333,83,12.5,Dubai
2023-02-22,20.8,100,11.8,Dubai
2023-02-23,23.166666666666668,77,10.458333333333334,Dubai
2023-02-24,25.58333333333333,53,10.083333333333334,Dubai
2023-02-25,26.48,64,13.6,Dubai
2023-02-26,27.125,48,12.708333333333334,Dubai
2023-02-27,27.541666666666668,57,10.5,Dubai
2023-02-28,27.814814814814813,78,12.925925925925926,Dubai
2023-03-01,25.33333333333333,78,11.083333333333334,Dubai
2023-03-02,25.291666666666668,83,11.875,Dubai
2023-03-03,25.52,88,13.08,Dubai
2023-03-04,24.12,88,11.6,Dubai
2023-03-05,24.14814814814815,78,11.48148148148148,Dubai
2023-03-06,24.384615384615383,73,9.423076923076923,Dubai
2023-03-07,25.125,78,10.458333333333334,Dubai
2023-03-08,26.48275862068965,73,11.20689655172414,Dubai
2023-03-09,29.04,44,12.48,Dubai
2023-03-10,28.8,37,13.96,Dubai
2023-03-11,28.75,57,10.041666666666666,Dubai
2023-03-12,29.25,69,11.541666666666666,Dubai
2023-03-13,28.192307692307693,78,16.73076923076923,Dubai
2023-03-14,26.58333333333333,73,12.0,Dubai
2023-03-15,27.125,78,9.791666666666666,Dubai
2023-03-16,27.33333333333333,69,14.0,Dubai
2023-03-17,24.875,78,15.958333333333334,Dubai
2023-03-18,23.125,83,12.916666666666666,Dubai
2023-03-19,23.84,78,10.48,Dubai
2023-03-20,26.08333333333333,73,12.791666666666666,Dubai
2023-03-21,26.59375,78,16.78125,Dubai
2023-03-22,24.125,57,27.625,Dubai
2023-03-23,23.375,64,26.33333333333333,Dubai
2023-03-24,22.875,73,13.875,Dubai
2023-03-25,23.625,78,10.875,Dubai
2023-03-26,26.375,83,12.083333333333334,Dubai
2023-03-27,27.821428571428573,73,15.857142857142858,Dubai
2023-03-28,26.035714285714285,73,20.785714285714285,Dubai
2023-03-29,24.68,69,20.16,Dubai
2023-03-30,23.666666666666668,78,13.666666666666666,Dubai
2023-03-31,24.166666666666668,78,10.916666666666666,Dubai
2023-04-01,25.153846153846157,83,14.153846153846152,Dubai
2023-04-02,23.32,69,21.96,Dubai
2023-04-03,22.76,73,21.16,Dubai
2023-04-04,22.884615384615383,77,17.96153846153846,Dubai
2023-04-05,23.0,83,12.083333333333334,Dubai
2023-04-06,23.76923076923077,88,11.807692307692308,Dubai
2023-04-07,25.916666666666668,83,13.75,Dubai
2023-04-08,26.58333333333333,83,13.666666666666666,Dubai
2023-04-09,26.33333333333333,78,10.958333333333334,Dubai
2023-04-10,27.36,73,12.88,Dubai
2023-04-11,29.28,69,12.36,Dubai
2023-04-12,30.115384615384617,65,12.846153846153848,Dubai
2023-04-13,32.07692307692308,58,13.615384615384617,Dubai
2023-04-14,29.08,69,15.76,Dubai
2023-04-15,25.666666666666668,78,17.458333333333332,Dubai
2023-04-16,24.95833333333333,65,14.833333333333334,Dubai
2023-04-17,25.83333333333333,69,15.25,Dubai
2023-04-18,25.83333333333333,61,12.208333333333334,Dubai
2023-04-19,25.666666666666668,74,12.458333333333334,Dubai
2023-04-20,25.916666666666668,73,11.625,Dubai
2023-04-21,27.20833333333333,69,12.708333333333334,Dubai
2023-04-22,28.0,58,12.166666666666666,Dubai
2023-04-23,27.95833333333333,54,12.458333333333334,Dubai
2023-04-24,29.33333333333333,47,8.916666666666666,Dubai
2023-04-25,30.166666666666668,45,12.75,Dubai
2023-04-26,29.25,74,15.416666666666666,Dubai
2023-04-27,28.08,69,13.04,Dubai
2023-04-28,27.70833333333333,61,13.75,Dubai
2023-04-29,28.541666666666668,61,12.166666666666666,Dubai
2023-04-30,30.5,41,10.5,Dubai
2023-05-01,31.791666666666668,34,11.666666666666666,Dubai
2023-05-02,29.5,70,13.958333333333334,Dubai
2023-05-03,27.375,73,17.083333333333332,Dubai
2023-05-04,28.166666666666668,78,14.333333333333334,Dubai
2023-05-05,27.95833333333333,79,13.0,Dubai
2023-05-06,28.625,79,11.083333333333334,Dubai
2023-05-07,29.307692307692307,89,11.384615384615383,Dubai
2023-05-08,31.36,69,12.16,Dubai
2023-05-09,34.166666666666664,45,13.541666666666666,Dubai
2023-05-10,33.958333333333336,32,12.125,Dubai
2023-05-11,33.541666666666664,41,13.583333333333334,Dubai
2023-05-12,33.625,62,10.791666666666666,Dubai
2023-05-13,32.416666666666664,66,14.083333333333334,Dubai
2023-05-14,33.92307692307692,62,15.961538461538462,Dubai
2023-05-15,30.70833333333333,74,17.541666666666668,Dubai
2023-05-16,30.95833333333333,69,16.0,Dubai
2023-05-17,33.958333333333336,70,13.041666666666666,Dubai
2023-05-18,34.125,41,12.041666666666666,Dubai
2023-05-19,36.29166666666666,46,11.166666666666666,Dubai
2023-05-20,36.026315789473685,52,22.13157894736842,Dubai
2023-05-21,35.333333333333336,49,12.541666666666666,Dubai
2023-05-22,34.4,55,15.733333333333333,Dubai
2023-05-23,34.458333333333336,62,12.5,Dubai
2023-05-24,33.666666666666664,55,13.166666666666666,Dubai
2023-05-25,34.72,62,14.08,Dubai
2023-05-26,35.16,55,15.04,Dubai
2023-05-27,34.333333333333336,58,17.791666666666668,Dubai
2023-05-28,32.291666666666664,66,14.5,Dubai
2023-05-29,33.416666666666664,66,12.666666666666666,Dubai
2023-05-30,35.08,63,13.36,Dubai
2023-05-31,34.28,74,14.72,Dubai
2023-06-01,33.4,74,17.8,Dubai
2023-06-02,32.416666666666664,62,18.791666666666668,Dubai
2023-06-03,33.208333333333336,62,13.083333333333334,Dubai
2023-06-04,33.76,66,12.36,Dubai
2023-06-05,36.79166666666666,55,14.416666666666666,Dubai
2023-06-06,37.79166666666666,37,16.875,Dubai
2023-06-07,35.0,66,12.416666666666666,Dubai
2023-06-08,33.458333333333336,70,13.125,Dubai
2023-06-09,35.78260869565217,45,12.08695652173913,Dubai
2023-06-10,35.541666666666664,66,11.208333333333334,Dubai
2023-06-11,35.25,71,12.458333333333334,Dubai
2023-06-12,36.208333333333336,56,12.041666666666666,Dubai
2023-06-13,36.04166666666666,63,13.708333333333334,Dubai
2023-06-14,35.12,62,15.32,Dubai
2023-06-15,34.96,79,15.16,Dubai
2023-06-16,34.2,84,15.56,Dubai
2023-06-17,33.25,66,16.083333333333332,Dubai
2023-06-18,33.64,66,11.6,Dubai
2023-06-19,35.6,71,13.966666666666669,Dubai
2023-06-20,36.66666666666666,63,12.916666666666666,Dubai
2023-06-21,36.5,63,11.708333333333334,Dubai
2023-06-22,35.25,75,12.583333333333334,Dubai
2023-06-23,34.583333333333336,79,13.791666666666666,Dubai
2023-06-24,35.791666666666664,66,14.0,Dubai
2023-06-25,35.416666666666664,75,11.791666666666666,Dubai
2023-06-26,36.15384615384615,79,14.0,Dubai
2023-06-27,37.8,67,19.56,Dubai
2023-06-28,36.28,71,14.88,Dubai
2023-06-29,36.125,71,15.083333333333334,Dubai
2023-06-30,35.6,71,15.76,Dubai
2023-07-01,35.166666666666664,70,14.041666666666666,Dubai
2023-07-02,34.8,79,12.96,Dubai
2023-07-03,34.708333333333336,84,13.916666666666666,Dubai
2023-07-04,35.083333333333336,71,12.25,Dubai
2023-07-05,35.2,75,11.96,Dubai
2023-07-06,36.41666666666666,80,11.958333333333334,Dubai
2023-07-07,39.12,84,14.6,Dubai
2023-07-08,39.65384615384615,63,14.923076923076923,Dubai
2023-07-09,39.28,67,13.84,Dubai
2023-07-10,38.92,75,13.2,Dubai
2023-07-11,38.2,56,13.88,Dubai
2023-07-12,36.333333333333336,71,12.25,Dubai
2023-07-13,36.85714285714285,71,12.285714285714286,Dubai
2023-07-14,39.5,56,13.416666666666666,Dubai
2023-07-15,40.625,50,13.541666666666666,Dubai
2023-07-16,40.04,47,15.88,Dubai
2023-07-17,37.04166666666666,75,12.416666666666666,Dubai
2023-07-18,36.7037037037037,71,12.296296296296296,Dubai
2023-07-19,36.03703703703704,79,12.703703703703704,Dubai
2023-07-20,36.04,89,12.4,Dubai
2023-07-21,38.88461538461539,67,15.73076923076923,Dubai
2023-07-22,38.875,67,15.333333333333334,Dubai
2023-07-23,38.41666666666666,67,19.166666666666668,Dubai
2023-07-24,37.75,63,15.208333333333334,Dubai
2023-07-25,39.07692307692308,53,18.03846153846154,Dubai
2023-07-26,38.75,56,19.5,Dubai
2023-07-27,37.29166666666666,53,17.083333333333332,Dubai
2023-07-28,37.79166666666666,56,14.958333333333334,Dubai
2023-07-29,36.66666666666666,71,12.541666666666666,Dubai
2023-07-30,35.791666666666664,71,12.791666666666666,Dubai
2023-07-31,35.583333333333336,75,13.375,Dubai
2023-08-01,36.208333333333336,75,11.041666666666666,Dubai
2023-08-02,38.2,71,14.04,Dubai
2023-08-03,39.56,67,15.08,Dubai
2023-08-04,39.16666666666666,63,12.333333333333334,Dubai
2023-08-05,40.62068965517241,67,16.24137931034483,Dubai
2023-08-06,40.458333333333336,39,12.333333333333334,Dubai
2023-08-07,39.36,60,14.48,Dubai
2023-08-08,37.375,71,14.375,Dubai
2023-08-09,38.083333333333336,71,11.291666666666666,Dubai
2023-08-10,40.333333333333336,53,13.074074074074074,Dubai
