Date,Temperature,humidity,wind_speed,City
2023-01-01,8.041666666666666,71,12.125,Tokyo
2023-01-02,6.88,57,20.14,Tokyo
2023-01-03,6.958333333333333,61,14.625,Tokyo
2023-01-04,7.08,50,24.0,Tokyo
2023-01-05,6.4375,61,18.916666666666668,Tokyo
2023-01-06,7.583333333333333,62,13.541666666666666,Tokyo
2023-01-07,7.145833333333333,71,9.9375,Tokyo
2023-01-08,8.625,71,10.9375,Tokyo
2023-01-09,9.142857142857142,76,22.089285714285715,Tokyo
2023-01-10,6.428571428571429,61,27.982142857142858,Tokyo
2023-01-11,6.770833333333333,71,8.75,Tokyo
2023-01-12,7.958333333333333,76,6.916666666666667,Tokyo
2023-01-13,13.31578947368421,94,22.49122807017544,Tokyo
2023-01-14,11.215686274509803,94,9.72549019607843,Tokyo
2023-01-15,9.775510204081632,100,18.040816326530614,Tokyo
2023-01-16,6.530612244897959,100,21.836734693877556,Tokyo
2023-01-17,5.895833333333333,93,13.583333333333334,Tokyo
2023-01-18,8.040816326530612,76,16.183673469387756,Tokyo
2023-01-19,6.791666666666667,93,13.4375,Tokyo
2023-01-20,8.075471698113208,76,21.452830188679247,Tokyo
2023-01-21,5.591836734693878,56,25.51020408163265,Tokyo
2023-01-22,6.208333333333333,76,14.270833333333334,Tokyo
2023-01-23,5.8125,87,14.3125,Tokyo
2023-01-24,2.593220338983051,76,37.13559322033898,Tokyo
2023-01-25,0.5,48,16.98,Tokyo
2023-01-26,5.833333333333333,66,14.958333333333334,Tokyo
2023-01-27,3.7777777777777777,93,22.685185185185187,Tokyo
2023-01-28,4.408163265306122,60,18.489795918367346,Tokyo
2023-01-29,4.166666666666667,75,10.979166666666666,Tokyo
2023-01-30,5.416666666666667,66,30.816666666666663,Tokyo
2023-01-31,5.510204081632653,65,12.306122448979592,Tokyo
2023-02-01,9.774193548387096,66,33.33870967741935,Tokyo
2023-02-02,6.285714285714286,56,29.836734693877556,Tokyo
2023-02-03,5.541666666666667,61,15.1875,Tokyo
