Date,Temperature_mean,Temperature_max,Humidity,Wind_speed,Pressure,City
2022-12-31,22.25,23,57.0,7.5,1022.14,Dubai
2023-01-01,22.25,25,64.41666666666667,10.708333333333334,1021.6820833333333,Dubai
2023-01-02,22.46153846153846,26,55.34615384615385,11.23076923076923,1021.7746153846153,Dubai
2023-01-03,22.958333333333332,26,47.916666666666664,12.416666666666666,1022.39,Dubai
2023-01-04,23.36,27,40.64,17.8,1019.1159999999999,Dubai
2023-01-05,24.041666666666668,28,47.458333333333336,14.25,1018.3154166666667,Dubai
2023-01-06,22.16,25,64.92,15.84,1019.3567999999999,Dubai
2023-01-07,19.548387096774192,22,80.80645161290323,13.483870967741936,1018.9145161290322,Dubai
2023-01-08,21.5,24,62.583333333333336,10.458333333333334,1018.8158333333332,Dubai
2023-01-09,21.541666666666668,24,65.875,8.541666666666666,1018.8975,Dubai
2023-01-10,23.77777777777778,29,66.03703703703704,21.666666666666668,1016.2888888888889,Dubai
2023-01-11,21.708333333333332,23,56.5,20.416666666666668,1018.4833333333332,Dubai
2023-01-12,20.041666666666668,24,52.083333333333336,14.5,1019.5620833333332,Dubai
2023-01-13,19.916666666666668,24,49.416666666666664,16.833333333333332,1020.435,Dubai
2023-01-14,20.916666666666668,26,47.291666666666664,13.583333333333334,1019.4387499999999,Dubai
2023-01-15,21.333333333333332,25,59.0,10.083333333333334,1017.6904166666667,Dubai
2023-01-16,22.25,25,62.833333333333336,9.291666666666666,1016.5666666666666,Dubai
2023-01-17,23.642857142857142,29,61.75,11.714285714285714,1013.2214285714286,Dubai
2023-01-18,22.52,23,57.84,25.84,1015.2,Dubai
2023-01-19,22.041666666666668,24,55.791666666666664,13.875,1017.275,Dubai
2023-01-20,20.833333333333332,25,50.666666666666664,12.958333333333334,1018.4404166666667,Dubai
2023-01-21,20.791666666666668,25,47.833333333333336,13.166666666666666,1018.4404166666667,Dubai
2023-01-22,20.96153846153846,25,50.23076923076923,15.346153846153847,1017.5923076923076,Dubai
2023-01-23,19.51851851851852,24,59.851851851851855,15.296296296296296,1017.6962962962963,Dubai
2023-01-24,19.958333333333332,25,54.916666666666664,14.708333333333334,1017.6070833333333,Dubai
2023-01-25,18.193548387096776,22,67.80645161290323,17.258064516129032,1017.3354838709677,Dubai
2023-01-26,17.185185185185187,20,82.22222222222223,17.185185185185187,1016.8444444444444,Dubai
2023-01-27,15.90625,19,87.15625,20.03125,1015.93125,Dubai
2023-01-28,18.615384615384617,21,67.1923076923077,11.115384615384615,1016.476923076923,Dubai
2023-01-29,18.6,22,55.64,8.44,1015.76,Dubai
2023-01-30,19.166666666666668,23,67.75,9.583333333333334,1017.3166666666666,Dubai
2023-01-31,21.192307692307693,28,63.0,12.538461538461538,1016.3999999999999,Dubai
2023-02-01,23.0,29,60.75,14.25,1015.275,Dubai
2023-02-02,23.208333333333332,28,63.416666666666664,13.791666666666666,1014.9,Dubai
2023-02-03,23.36,27,66.2,10.8,1015.76,Dubai
2023-02-04,21.583333333333332,24,60.625,12.875,1015.525,Dubai
2023-02-05,21.0,24,66.875,10.25,1014.8583333333332,Dubai
2023-02-06,22.125,27,66.25,9.333333333333334,1014.7333333333332,Dubai
2023-02-07,25.36,32,48.32,10.92,1011.4,Dubai
2023-02-08,24.375,30,52.958333333333336,17.916666666666668,1012.0666666666666,Dubai
2023-02-09,21.833333333333332,24,49.53333333333333,29.433333333333334,1016.1333333333333,Dubai
2023-02-10,19.541666666666668,22,60.333333333333336,20.166666666666668,1018.5241666666666,Dubai
2023-02-11,20.25,24,65.45833333333333,9.375,1018.7729166666667,Dubai
2023-02-12,23.0,29,56.04,10.36,1017.28,Dubai
2023-02-13,24.875,32,45.25,10.0,1016.8583333333332,Dubai
2023-02-14,25.64,33,44.12,11.48,1014.84,Dubai
2023-02-15,26.84,35,34.96,13.68,1012.28,Dubai
2023-02-16,26.75,33,31.625,11.291666666666666,1013.9833333333332,Dubai
2023-02-17,22.5,26,73.1923076923077,11.846153846153847,1017.2846153846153,Dubai
2023-02-18,21.666666666666668,24,69.54166666666667,13.041666666666666,1018.8983333333332,Dubai
2023-02-19,21.16,23,65.36,16.96,1018.758,Dubai
2023-02-20,21.125,23,63.25,15.541666666666666,1017.0666666666666,Dubai
2023-02-21,20.958333333333332,24,70.20833333333333,12.5,1015.8583333333332,Dubai
2023-02-22,20.8,26,72.26666666666667,11.8,1014.5666666666667,Dubai
2023-02-23,23.166666666666668,29,46.458333333333336,10.458333333333334,1011.65,Dubai
2023-02-24,25.583333333333332,32,31.958333333333332,10.083333333333334,1012.3583333333332,Dubai
2023-02-25,26.48,33,44.52,13.6,1014.68,Dubai
2023-02-26,27.125,33,42.5,12.708333333333334,1015.9,Dubai
2023-02-27,27.541666666666668,33,40.625,10.5,1015.5666666666666,Dubai
2023-02-28,27.814814814814813,33,37.592592592592595,12.925925925925926,1013.5851851851852,Dubai
2023-03-01,25.333333333333332,29,61.833333333333336,11.083333333333334,1014.6916666666666,Dubai
2023-03-02,25.291666666666668,29,59.5,11.875,1016.2333333333332,Dubai
2023-03-03,25.52,32,66.2,13.08,1016.92,Dubai
2023-03-04,24.12,27,71.44,11.6,1018.0396,Dubai
2023-03-05,24.14814814814815,28,61.77777777777778,11.481481481481481,1018.1762962962962,Dubai
2023-03-06,24.384615384615383,30,53.65384615384615,9.423076923076923,1015.7846153846153,Dubai
2023-03-07,25.125,31,53.0,10.458333333333334,1013.525,Dubai
2023-03-08,26.482758620689655,33,46.6551724137931,11.206896551724139,1013.0206896551724,Dubai
2023-03-09,29.04,35,31.72,12.48,1012.68,Dubai
2023-03-10,28.8,33,29.0,13.96,1012.56,Dubai
2023-03-11,28.75,32,32.125,10.041666666666666,1012.8166666666666,Dubai
2023-03-12,29.25,35,37.083333333333336,11.541666666666666,1011.9833333333332,Dubai
2023-03-13,28.192307692307693,34,43.23076923076923,16.73076923076923,1011.3230769230769,Dubai
2023-03-14,26.583333333333332,31,57.041666666666664,12.0,1010.775,Dubai
2023-03-15,27.125,32,50.666666666666664,9.791666666666666,1009.1083333333332,Dubai
2023-03-16,27.333333333333332,32,47.833333333333336,14.0,1009.0666666666666,Dubai
2023-03-17,24.875,29,60.625,15.958333333333334,1009.9833333333332,Dubai
2023-03-18,23.125,27,66.875,12.916666666666666,1009.6083333333332,Dubai
2023-03-19,23.84,29,60.08,10.48,1008.32,Dubai
2023-03-20,26.083333333333332,31,40.625,12.791666666666666,1005.1920833333334,Dubai
2023-03-21,26.59375,30,47.09375,16.78125,1003.6853125,Dubai
2023-03-22,24.125,26,42.916666666666664,27.625,1008.4416666666666,Dubai
2023-03-23,23.375,25,48.416666666666664,26.333333333333332,1010.7333333333332,Dubai
2023-03-24,22.875,26,61.583333333333336,13.875,1010.9833333333332,Dubai
2023-03-25,23.625,26,63.916666666666664,10.875,1010.8583333333332,Dubai
2023-03-26,26.375,32,53.541666666666664,12.083333333333334,1009.65,Dubai
2023-03-27,27.821428571428573,33,47.285714285714285,15.857142857142858,1008.3285714285714,Dubai
2023-03-28,26.035714285714285,29,52.392857142857146,20.785714285714285,1009.8642857142858,Dubai
2023-03-29,24.68,27,58.92,20.16,1011.04,Dubai
2023-03-30,23.666666666666668,27,64.08333333333333,13.666666666666666,1010.1083333333332,Dubai
2023-03-31,24.166666666666668,28,67.625,10.916666666666666,1007.775,Dubai
2023-04-01,25.153846153846153,31,61.92307692307692,14.153846153846153,1008.8999999999999,Dubai
2023-04-02,23.32,25,57.12,21.96,1010.24,Dubai
2023-04-03,22.76,25,56.04,21.16,1010.96,Dubai
2023-04-04,22.884615384615383,26,60.46153846153846,17.96153846153846,1011.3230769230769,Dubai
2023-04-05,23.0,26,67.04166666666667,12.083333333333334,1010.8166666666666,Dubai
2023-04-06,23.76923076923077,29,69.03846153846153,11.807692307692308,1010.1307692307691,Dubai
2023-04-07,25.916666666666668,30,60.625,13.75,1011.7333333333332,Dubai
2023-04-08,26.583333333333332,31,59.708333333333336,13.666666666666666,1013.525,Dubai
2023-04-09,26.333333333333332,30,64.54166666666667,10.958333333333334,1013.525,Dubai
2023-04-10,27.36,32,55.8,12.88,1011.4,Dubai
2023-04-11,29.28,37,48.08,12.36,1010.72,Dubai
2023-04-12,30.115384615384617,34,44.53846153846154,12.846153846153847,1010.7846153846153,Dubai
2023-04-13,32.07692307692308,37,41.84615384615385,13.615384615384615,1010.976923076923,Dubai
2023-04-14,29.08,32,55.68,15.76,1012.36,Dubai
2023-04-15,25.666666666666668,30,56.5,17.458333333333332,1011.0666666666666,Dubai
2023-04-16,24.958333333333332,28,57.916666666666664,14.833333333333334,1009.1083333333332,Dubai
2023-04-17,25.833333333333332,29,55.541666666666664,15.25,1009.7333333333332,Dubai
2023-04-18,25.833333333333332,29,50.666666666666664,12.208333333333334,1012.4,Dubai
2023-04-19,25.666666666666668,30,58.375,12.458333333333334,1010.3166666666666,Dubai
2023-04-20,25.916666666666668,30,56.75,11.625,1006.9833333333332,Dubai
2023-04-21,27.208333333333332,31,40.041666666666664,12.708333333333334,1006.025,Dubai
2023-04-22,28.0,33,40.583333333333336,12.166666666666666,1006.775,Dubai
2023-04-23,27.958333333333332,32,41.833333333333336,12.458333333333334,1007.2333333333332,Dubai
2023-04-24,29.333333333333332,33,30.333333333333332,8.916666666666666,1006.9,Dubai
2023-04-25,30.166666666666668,35,33.333333333333336,12.75,1006.3166666666666,Dubai
2023-04-26,29.25,34,52.625,15.416666666666666,1006.4416666666666,Dubai
2023-04-27,28.08,32,46.56,13.04,1006.6,Dubai
2023-04-28,27.708333333333332,31,44.333333333333336,13.75,1006.275,Dubai
2023-04-29,28.541666666666668,33,36.208333333333336,12.166666666666666,1005.6083333333332,Dubai
2023-04-30,30.5,36,29.416666666666668,10.5,1004.5254166666667,Dubai
2023-05-01,31.791666666666668,36,26.208333333333332,11.666666666666666,1004.48375,Dubai
2023-05-02,29.5,35,45.916666666666664,13.958333333333334,1006.5666666666666,Dubai
2023-05-03,27.375,32,59.333333333333336,17.083333333333332,1007.4416666666666,Dubai
2023-05-04,28.166666666666668,34,61.25,14.333333333333334,1006.1083333333332,Dubai
2023-05-05,27.958333333333332,33,65.04166666666667,13.0,1006.025,Dubai
2023-05-06,28.625,32,70.75,11.083333333333334,1007.4416666666666,Dubai
2023-05-07,29.307692307692307,33,64.76923076923077,11.384615384615385,1007.9384615384614,Dubai
2023-05-08,31.36,39,38.6,12.16,1006.24,Dubai
2023-05-09,34.166666666666664,41,21.125,13.541666666666666,1005.9833333333332,Dubai
2023-05-10,33.958333333333336,37,24.208333333333332,12.125,1006.6083333333332,Dubai
2023-05-11,33.541666666666664,40,26.0,13.583333333333334,1007.525,Dubai
2023-05-12,33.625,39,38.208333333333336,10.791666666666666,1006.3583333333332,Dubai
2023-05-13,32.416666666666664,37,48.375,14.083333333333334,1005.0670833333334,Dubai
2023-05-14,33.92307692307692,40,32.80769230769231,15.961538461538462,1003.4423076923077,Dubai
2023-05-15,30.708333333333332,36,50.458333333333336,17.541666666666668,1003.3204166666666,Dubai
2023-05-16,30.958333333333332,35,47.041666666666664,16.0,1004.9833333333332,Dubai
2023-05-17,33.958333333333336,40,33.541666666666664,13.041666666666666,1005.6083333333332,Dubai
2023-05-18,34.125,41,31.583333333333332,12.041666666666666,1007.275,Dubai
2023-05-19,36.291666666666664,42,27.625,11.166666666666666,1006.4833333333332,Dubai
2023-05-20,36.026315789473685,40,32.026315789473685,22.13157894736842,1005.6894736842105,Dubai
2023-05-21,35.333333333333336,39,33.666666666666664,12.541666666666666,1006.525,Dubai
2023-05-22,34.4,38,36.0,15.733333333333333,1007.6,Dubai
2023-05-23,34.458333333333336,39,37.875,12.5,1007.4,Dubai
2023-05-24,33.666666666666664,39,41.75,13.166666666666666,1006.1916666666666,Dubai
2023-05-25,34.72,42,39.44,14.08,1005.48,Dubai
2023-05-26,35.16,41,37.8,15.04,1005.2,Dubai
2023-05-27,34.333333333333336,40,42.083333333333336,17.791666666666668,1004.525,Dubai
2023-05-28,32.291666666666664,36,53.833333333333336,14.5,1003.77625,Dubai
2023-05-29,33.416666666666664,38,47.208333333333336,12.666666666666666,1003.9845833333334,Dubai
2023-05-30,35.08,43,43.52,13.36,1004.2004,Dubai
2023-05-31,34.28,41,51.6,14.72,1004.0812,Dubai
2023-06-01,33.4,38,52.4,17.8,1004.0408,Dubai
2023-06-02,32.416666666666664,36,51.166666666666664,18.791666666666668,1003.8179166666667,Dubai
2023-06-03,33.208333333333336,40,47.375,13.083333333333334,1003.5704166666666,Dubai
2023-06-04,33.76,38,56.92,12.36,1002.8852,Dubai
2023-06-05,36.791666666666664,43,36.541666666666664,14.416666666666666,1003.0291666666667,Dubai
2023-06-06,37.791666666666664,43,28.958333333333332,16.875,1003.0720833333334,Dubai
2023-06-07,35.0,40,43.625,12.416666666666666,1002.2829166666667,Dubai
2023-06-08,33.458333333333336,37,51.541666666666664,13.125,1001.9083333333333,Dubai
2023-06-09,35.78260869565217,41,28.82608695652174,12.08695652173913,1000.1926086956522,Dubai
2023-06-10,35.541666666666664,41,40.166666666666664,11.208333333333334,998.035,Dubai
2023-06-11,35.25,41,49.041666666666664,12.458333333333334,997.3266666666667,Dubai
2023-06-12,36.208333333333336,42,42.0,12.041666666666666,996.4933333333333,Dubai
2023-06-13,36.041666666666664,40,48.5,13.708333333333334,995.7016666666667,Dubai
2023-06-14,35.12,38,54.08,15.32,995.53,Dubai
2023-06-15,34.96,42,56.04,15.16,994.89,Dubai
2023-06-16,34.2,39,59.4,15.56,995.01,Dubai
2023-06-17,33.25,37,57.958333333333336,16.083333333333332,997.4516666666667,Dubai
2023-06-18,33.64,38,51.48,11.6,998.93,Dubai
2023-06-19,35.6,40,53.53333333333333,13.966666666666667,998.51,Dubai
2023-06-20,36.666666666666664,41,42.125,12.916666666666666,998.41,Dubai
2023-06-21,36.5,42,43.541666666666664,11.708333333333334,998.41,Dubai
2023-06-22,35.25,41,54.25,12.583333333333334,998.2016666666667,Dubai
2023-06-23,34.583333333333336,40,58.416666666666664,13.791666666666666,997.4516666666667,Dubai
2023-06-24,35.791666666666664,42,47.666666666666664,14.0,995.66,Dubai
2023-06-25,35.416666666666664,40,53.625,11.791666666666666,994.4516666666667,Dubai
2023-06-26,36.15384615384615,41,59.03846153846154,14.0,995.0253846153846,Dubai
2023-06-27,37.8,43,50.12,19.56,996.05,Dubai
2023-06-28,36.28,41,58.84,14.88,998.65,Dubai
