Date,Temperature_mean,Temperature_max,Humidity,Wind_speed,Pressure,City
2022-12-31,14.0,15.0,78.25,4.5,1009.0,Cairo
2023-01-01,15.88888888888889,20.0,75.33333333333333,8.511111111111111,1007.247111111111,Cairo
2023-01-02,16.044444444444444,21.0,70.84444444444445,7.888888888888889,1006.3935555555555,Cairo
2023-01-03,15.28888888888889,19.0,75.91111111111111,6.644444444444445,1006.4586666666667,Cairo
2023-01-04,15.777777777777779,19.0,78.37777777777778,7.022222222222222,1007.3771111111112,Cairo
2023-01-05,16.136363636363637,19.0,61.79545454545455,5.704545454545454,1008.1018181818181,Cairo
2023-01-06,17.29787234042553,20.0,54.59574468085106,7.595744680851064,1008.5372340425532,Cairo
2023-01-07,17.558139534883722,20.0,54.58139534883721,2.9302325581395348,1006.8893023255813,Cairo
2023-01-08,17.073170731707318,20.0,56.146341463414636,7.7073170731707314,1003.2046341463415,Cairo
2023-01-09,14.76595744680851,18.0,72.55319148936171,6.617021276595745,1005.1819148936171,Cairo
2023-01-10,15.431818181818182,19.0,68.5909090909091,3.933333333333333,1009.1343181818182,Cairo
2023-01-11,16.08695652173913,20.0,51.76086956521739,9.347826086956522,1006.8978260869565,Cairo
2023-01-12,15.822222222222223,19.0,45.53333333333333,14.622222222222222,1004.2679999999999,Cairo
2023-01-13,15.76595744680851,19.0,48.5531914893617,14.212765957446809,1003.7540425531915,Cairo
2023-01-14,16.318181818181817,19.0,54.97727272727273,13.113636363636363,1003.3761363636364,Cairo
2023-01-15,16.444444444444443,19.0,50.644444444444446,10.044444444444444,1004.1575555555556,Cairo
2023-01-16,15.204545454545455,18.0,51.5,10.909090909090908,1003.1513636363637,Cairo
2023-01-17,14.76086956521739,19.0,59.28260869565217,4.5,1008.1639130434783,Cairo
2023-01-18,16.302325581395348,21.0,55.55813953488372,11.511627906976743,1008.3116279069768,Cairo
2023-01-19,16.348837209302324,22.0,57.325581395348834,7.674418604651163,1005.4311904761905,Cairo
2023-01-20,15.162790697674419,21.0,55.76744186046512,4.0,1002.3037209302325,Cairo
2023-01-21,15.431818181818182,20.0,60.59090909090909,5.954545454545454,1004.0697727272727,Cairo
2023-01-22,15.533333333333333,21.0,64.46666666666667,7.5777777777777775,1004.7068888888888,Cairo
2023-01-23,16.318181818181817,21.0,79.0,10.386363636363637,1005.3546511627907,Cairo
2023-01-24,17.377777777777776,22.0,78.11111111111111,15.755555555555556,1005.5164444444443,Cairo
2023-01-25,16.32608695652174,21.0,68.8913043478261,12.5,1004.7789130434783,Cairo
2023-01-26,16.804347826086957,22.0,51.0,12.956521739130435,1002.2469565217391,Cairo
2023-01-27,20.979166666666668,26.0,25.5,14.479166666666666,997.5779166666666,Cairo
2023-01-28,19.166666666666668,24.0,43.229166666666664,11.3125,999.4875000000001,Cairo
2023-01-29,17.306122448979593,22.0,60.89795918367347,12.612244897959183,999.9010204081633,Cairo
2023-01-30,16.25531914893617,20.0,52.55555555555556,9.829787234042554,999.4106382978724,Cairo
2023-01-31,15.225,18.0,42.725,21.225,999.6545,Cairo
2023-02-01,14.346938775510203,18.0,52.244897959183675,23.93877551020408,1001.975306122449,Cairo
2023-02-02,13.770833333333334,16.0,57.166666666666664,7.833333333333333,1009.1025,Cairo
2023-02-03,14.75,18.0,50.520833333333336,7.6875,1008.1177083333333,Cairo
2023-02-04,15.25531914893617,19.0,47.787234042553195,11.148936170212766,1004.174255319149,Cairo
2023-02-05,15.729166666666666,20.0,42.291666666666664,19.229166666666668,998.7283333333334,Cairo
2023-02-06,13.229166666666666,15.0,48.895833333333336,28.520833333333332,999.9187499999999,Cairo
2023-02-07,12.53191489361702,15.0,53.638297872340424,17.638297872340427,1005.7065957446808,Cairo
2023-02-08,11.914893617021276,14.0,58.42553191489362,8.72340425531915,1010.4693617021276,Cairo
2023-02-09,11.955555555555556,16.0,51.266666666666666,7.066666666666666,1009.6777777777778,Cairo
2023-02-10,13.125,18.0,59.645833333333336,10.25,1006.1854166666667,Cairo
2023-02-11,12.688888888888888,17.0,68.37777777777778,12.088888888888889,1004.9224444444445,Cairo
2023-02-12,12.755555555555556,16.0,61.82222222222222,7.977777777777778,1008.9126666666666,Cairo
2023-02-13,12.833333333333334,17.0,60.229166666666664,7.895833333333333,1008.9579166666667,Cairo
2023-02-14,12.326530612244898,16.0,64.73469387755102,7.224489795918367,1005.6610204081633,Cairo
2023-02-15,13.083333333333334,17.0,62.395833333333336,7.833333333333333,1007.1308333333333,Cairo
2023-02-16,14.145833333333334,17.0,58.1875,9.125,1010.624375,Cairo
2023-02-17,13.673913043478262,19.0,64.41304347826087,12.956521739130435,1012.988695652174,Cairo
2023-02-18,13.666666666666666,19.0,62.020833333333336,23.25,1012.0216666666666,Cairo
2023-02-19,14.75,19.0,66.14583333333333,16.875,1010.1304166666667,Cairo
2023-02-20,15.645833333333334,18.0,57.291666666666664,16.125,1007.8279166666666,Cairo
