Date,Temperature_mean,Temperature_max,Humidity,Wind_speed,Pressure,City
2022-12-31,4.111111111111111,6,71.44444444444444,8.222222222222221,1019.6033333333334,Tokyo
2023-01-01,8.041666666666666,11,59.625,12.125,1016.3612499999999,Tokyo
2023-01-02,6.88,10,43.9,20.14,1017.6145999999999,Tokyo
2023-01-03,6.958333333333333,10,44.9375,14.625,1016.3622916666667,Tokyo
2023-01-04,7.08,10,39.62,24.0,1018.0344,Tokyo
2023-01-05,6.4375,10,39.770833333333336,18.916666666666668,1020.3533333333334,Tokyo
2023-01-06,7.583333333333333,9,50.5,13.541666666666666,1016.2779166666666,Tokyo
2023-01-07,7.145833333333333,9,62.5,9.9375,1012.38375,Tokyo
2023-01-08,8.625,11,58.083333333333336,10.9375,1018.48,Tokyo
2023-01-09,9.142857142857142,13,55.214285714285715,22.089285714285715,1012.6007142857143,Tokyo
2023-01-10,6.428571428571429,10,41.464285714285715,27.982142857142858,1019.54125,Tokyo
2023-01-11,6.770833333333333,9,56.25,8.75,1022.9575,Tokyo
2023-01-12,7.958333333333333,11,55.270833333333336,6.916666666666667,1022.9991666666666,Tokyo
2023-01-13,13.31578947368421,16,66.66666666666667,22.49122807017544,1014.0149122807018,Tokyo
2023-01-14,11.215686274509803,13,83.11764705882354,9.72549019607843,1005.4396078431372,Tokyo
2023-01-15,9.775510204081632,12,88.3061224489796,18.040816326530614,1008.4432653061225,Tokyo
2023-01-16,6.530612244897959,8,71.91836734693878,21.836734693877553,1013.6653061224489,Tokyo
2023-01-17,5.895833333333333,7,69.70833333333333,13.583333333333334,1019.7518749999999,Tokyo
2023-01-18,8.040816326530612,10,61.97959183673469,16.183673469387756,1016.1544897959184,Tokyo
2023-01-19,6.791666666666667,8,69.8125,13.4375,1019.0227083333333,Tokyo
2023-01-20,8.075471698113208,11,55.18867924528302,21.452830188679247,1012.7128301886793,Tokyo
2023-01-21,5.591836734693878,8,40.55102040816327,25.510204081632654,1022.4128571428571,Tokyo
2023-01-22,6.208333333333333,8,60.583333333333336,14.270833333333334,1021.7283333333334,Tokyo
2023-01-23,5.8125,7,78.6875,14.3125,1011.9254166666666,Tokyo
2023-01-24,2.593220338983051,13,41.847457627118644,37.13559322033898,1000.9483050847457,Tokyo
2023-01-25,0.5,3,32.4,16.98,1016.0984,Tokyo
2023-01-26,5.833333333333333,8,50.145833333333336,14.958333333333334,1013.69625,Tokyo
2023-01-27,3.7777777777777777,6,57.74074074074074,22.685185185185187,1003.5266666666665,Tokyo
2023-01-28,4.408163265306122,7,40.44897959183673,18.489795918367346,1009.0555102040817,Tokyo
2023-01-29,4.166666666666667,7,58.875,10.979166666666666,1011.4466666666667,Tokyo
2023-01-30,5.416666666666667,11,43.05,30.816666666666666,1011.4799999999999,Tokyo
2023-01-31,5.510204081632653,8,44.244897959183675,12.306122448979592,1016.5248979591837,Tokyo
2023-02-01,9.774193548387096,13,46.096774193548384,33.33870967741935,1009.8122580645162,Tokyo
2023-02-02,6.285714285714286,9,39.89795918367347,29.836734693877553,1017.3567346938775,Tokyo
2023-02-03,5.541666666666667,6,52.291666666666664,15.1875,1017.5889583333333,Tokyo
2023-02-04,7.583333333333333,12,65.25,13.729166666666666,1015.9445833333333,Tokyo
2023-02-05,7.4375,10,61.708333333333336,11.104166666666666,1020.52,Tokyo
2023-02-06,9.4375,11,59.666666666666664,11.125,1018.4595833333333,Tokyo
2023-02-07,10.895833333333334,14,73.5625,16.9375,1014.3208333333333,Tokyo
2023-02-08,8.019607843137255,11,58.80392156862745,25.607843137254903,1017.6280392156863,Tokyo
2023-02-09,6.395833333333333,10,43.5,25.229166666666668,1026.02,Tokyo
2023-02-10,4.344262295081967,9,85.68852459016394,27.508196721311474,1014.0480327868853,Tokyo
2023-02-11,9.729166666666666,13,63.125,16.208333333333332,1021.1054166666667,Tokyo
2023-02-12,12.125,16,70.875,15.145833333333334,1015.8610416666667,Tokyo
2023-02-13,7.395833333333333,9,79.25,26.854166666666668,1005.5316666666666,Tokyo
2023-02-14,5.175438596491228,10,42.01754385964912,33.280701754385966,1011.2096491228069,Tokyo
2023-02-15,4.037735849056604,7,45.15094339622642,29.67924528301887,1021.4983018867924,Tokyo
2023-02-16,5.125,7,55.875,14.979166666666666,1026.0408333333332,Tokyo
2023-02-17,7.145833333333333,10,56.854166666666664,7.4375,1024.0408333333332,Tokyo
2023-02-18,10.791666666666666,14,67.91666666666667,10.0,1015.5252083333334,Tokyo
2023-02-19,13.62962962962963,20,55.592592592592595,25.203703703703702,1003.4518518518519,Tokyo
2023-02-20,7.311475409836065,12,48.9344262295082,29.83606557377049,1012.3939344262295,Tokyo
2023-02-21,4.967741935483871,8,36.91935483870968,33.645161290322584,1024.27,Tokyo
2023-02-22,7.041666666666667,9,59.1875,13.3125,1025.3116666666667,Tokyo
2023-02-23,9.25,12,66.02083333333333,11.125,1016.6952083333332,Tokyo
2023-02-24,9.395833333333334,11,71.54166666666667,11.458333333333334,1014.5508333333333,Tokyo
2023-02-25,6.793103448275862,12,38.706896551724135,35.58620689655172,1020.083448275862,Tokyo
2023-02-26,7.258620689655173,10,36.6551724137931,29.913793103448278,1026.1493103448274,Tokyo
2023-02-27,9.833333333333334,13,51.8125,15.729166666666666,1029.1866666666667,Tokyo
2023-02-28,14.373134328358208,18,50.0,32.52238805970149,1021.7774626865671,Tokyo
2023-03-01,15.690909090909091,19,58.70909090909091,30.454545454545453,1012.188,Tokyo
2023-03-02,10.120689655172415,19,46.63793103448276,33.8448275862069,1013.6212068965517,Tokyo
2023-03-03,8.583333333333334,11,56.75,15.604166666666666,1023.2491666666666,Tokyo
2023-03-04,10.816326530612244,15,49.816326530612244,16.040816326530614,1023.7189795918366,Tokyo
2023-03-05,10.0625,12,71.91666666666667,17.583333333333332,1024.1658333333332,Tokyo
2023-03-06,10.854166666666666,13,79.08333333333333,9.229166666666666,1020.2491666666666,Tokyo
2023-03-07,12.604166666666666,18,68.33333333333333,10.958333333333334,1020.2491666666666,Tokyo
2023-03-08,14.604166666666666,20,60.020833333333336,16.0,1019.4158333333334,Tokyo
2023-03-09,16.791666666666668,20,65.95833333333333,23.9375,1017.3406249999999,Tokyo
2023-03-10,16.083333333333332,21,61.541666666666664,16.020833333333332,1018.8785416666666,Tokyo
2023-03-11,13.791666666666666,19,66.9375,8.958333333333334,1025.0616666666667,Tokyo
2023-03-12,15.375,18,68.27083333333333,19.0625,1019.523125,Tokyo
2023-03-13,12.74074074074074,18,72.72222222222223,27.555555555555557,1012.5194444444444,Tokyo
