Date,Temperature_mean,Temperature_max,Humidity,Wind_speed,Pressure,City
2023-01-01,10.416666666666666,12.0,80.125,18.541666666666668,1004.846875,London
2023-01-02,5.770833333333333,8.0,87.04166666666667,10.4375,1013.925625,London
2023-01-03,8.791666666666666,13.0,92.16666666666669,20.125,1014.9022916666668,London
2023-01-04,12.5,14.0,80.14583333333333,30.1875,1011.4125,London
2023-01-05,11.541666666666666,14.0,81.5,20.666666666666668,1015.0470833333334,London
2023-01-06,9.791666666666666,12.0,86.45833333333333,19.77083333333333,1010.310625,London
2023-01-07,10.145833333333334,13.0,83.47916666666667,28.229166666666668,996.9139583333332,London
2023-01-08,7.208333333333333,10.0,86.89583333333333,19.4375,989.228125,London
2023-01-09,6.75,9.0,78.64583333333333,20.75,998.8252083333332,London
2023-01-10,9.1875,13.0,87.66666666666667,22.25,1004.6827083333332,London
2023-01-11,8.9375,11.0,79.10416666666667,27.9375,1005.2416666666668,London
2023-01-12,11.020833333333334,13.0,81.0625,34.375,999.8435416666666,London
2023-01-13,8.229166666666666,10.0,71.0,31.75,1005.7620833333334,London
2023-01-14,9.083333333333334,12.0,81.64583333333333,28.52083333333333,996.9547916666668,London
2023-01-15,5.25,8.0,75.8125,23.27083333333333,994.6691666666666,London
2023-01-16,2.958333333333333,5.0,81.27083333333333,13.291666666666666,983.1002083333334,London
2023-01-17,-1.5208333333333333,1.0,83.52083333333333,5.729166666666667,986.6725,London
2023-01-18,0.9375,5.0,82.625,12.5,995.3979166666668,London
2023-01-19,1.2083333333333333,5.0,83.04166666666667,9.104166666666666,1005.015,London
2023-01-20,3.145833333333333,6.0,77.83333333333333,9.854166666666666,1016.18875,London
2023-01-21,1.4583333333333333,6.0,84.02083333333333,4.979166666666667,1029.1914583333337,London
2023-01-22,-2.333333333333333,1.0,95.35416666666669,2.6666666666666665,1032.3466666666666,London
2023-01-23,-0.5833333333333334,5.0,85.54166666666667,4.958333333333333,1034.5116666666668,London
2023-01-24,2.7291666666666665,5.0,82.54166666666667,6.75,1035.5087500000002,London
2023-01-25,1.3541666666666667,6.0,95.10416666666669,8.604166666666666,1029.4610416666667,London
2023-01-26,5.0625,8.0,84.75,11.979166666666666,1027.2408333333335,London
2023-01-27,4.5,7.0,81.41666666666667,8.875,1027.490625,London
2023-01-28,4.5,6.0,75.33333333333333,6.416666666666667,1028.5897916666668,London
2023-01-29,6.270833333333333,9.0,86.3125,15.416666666666666,1023.0847916666668,London
2023-01-30,7.083333333333333,10.0,74.41666666666667,14.145833333333334,1021.941875,London
2023-01-31,7.5625,12.0,75.22916666666667,18.14583333333333,1021.589375,London
2023-02-01,7.8125,10.0,73.45833333333333,23.89583333333333,1021.7345833333334,London
2023-02-02,9.270833333333334,11.0,78.04166666666667,21.791666666666668,1023.9572916666668,London
2023-02-03,10.291666666666666,13.0,80.70833333333333,19.416666666666668,1028.3183333333334,London
2023-02-04,8.625,9.0,81.97916666666667,13.666666666666666,1034.925625,London
2023-02-05,5.5,8.0,75.10416666666667,7.875,1041.341875,London
2023-02-06,4.9375,11.0,72.16666666666667,4.833333333333333,1038.455416666667,London
2023-02-07,2.3125,8.0,85.14583333333333,3.6666666666666665,1035.466875,London
2023-02-08,1.4791666666666667,8.0,83.5625,6.875,1031.0627083333334,London
2023-02-09,4.604166666666667,10.0,79.83333333333333,5.270833333333333,1029.628333333333,London
2023-02-10,4.541666666666667,9.0,82.33333333333333,11.4375,1033.200833333333,London
2023-02-11,8.916666666666666,10.0,77.85416666666667,8.416666666666666,1033.4091666666666,London
2023-02-12,7.895833333333333,9.0,79.45833333333333,8.5,1033.888333333333,London
2023-02-13,7.270833333333333,12.0,78.0,8.770833333333334,1030.456875,London
2023-02-14,4.75,12.0,89.97916666666667,4.354166666666667,1027.1347916666666,London
2023-02-15,8.020833333333334,15.0,79.64583333333333,12.145833333333334,1019.906875,London
2023-02-16,10.25,13.0,87.27083333333333,17.4375,1016.7914583333333,London
2023-02-17,12.375,14.0,83.97916666666667,26.95833333333333,1018.4339583333334,London
2023-02-18,11.479166666666666,13.0,80.08333333333333,25.4375,1018.1435416666668,London
2023-02-19,9.583333333333334,13.0,73.45833333333333,16.645833333333332,1023.2097916666668,London
2023-02-20,9.458333333333334,13.0,82.4375,20.02083333333333,1020.611875,London
2023-02-21,7.9375,9.0,88.0625,10.354166666666666,1014.2989583333332,London
2023-02-22,7.354166666666667,10.0,86.45833333333333,9.416666666666666,1008.7139583333332,London
2023-02-23,6.0625,8.0,80.3125,12.229166666666666,1015.1083333333332,London
2023-02-24,4.770833333333333,10.0,78.52083333333333,9.916666666666666,1010.7270833333332,London
2023-02-25,4.770833333333333,7.0,74.04166666666667,12.5,1014.465,London
2023-02-26,3.625,7.0,68.52083333333333,10.6875,1023.9989583333336,London
2023-02-27,3.8958333333333335,8.0,72.75,11.75,1028.425,London
2023-02-28,4.8125,8.0,80.89583333333333,12.041666666666666,1029.2139583333335,London
2023-03-01,5.791666666666667,8.0,77.29166666666667,11.104166666666666,1025.5779166666669,London
2023-03-02,4.75,9.0,71.0625,11.104166666666666,1022.585625,London
2023-03-03,5.520833333333333,7.0,68.97916666666667,9.958333333333334,1025.7420833333333,London
2023-03-04,5.479166666666667,7.0,67.97916666666667,8.479166666666666,1026.0145833333331,London
2023-03-05,3.9166666666666665,5.0,68.20833333333333,10.145833333333334,1015.50375,London
2023-03-06,5.541666666666667,10.0,82.10416666666667,15.791666666666666,1002.4391666666668,London
2023-03-07,2.958333333333333,6.0,85.9375,8.208333333333334,996.915,London
2023-03-08,1.8958333333333333,3.0,92.72916666666669,14.145833333333334,988.108125,London
2023-03-09,6.4375,11.0,95.0,11.708333333333334,987.339375,London
2023-03-10,4.895833333333333,9.0,78.52083333333333,11.895833333333334,994.628125,London
2023-03-11,3.5625,8.0,76.60416666666667,10.895833333333334,1006.0533333333332,London
2023-03-12,10.083333333333334,14.0,85.875,20.58333333333333,1002.064375,London
2023-03-13,12.104166666666666,14.0,76.9375,37.125,987.1525,London
2023-03-14,6.458333333333333,10.0,69.875,20.1875,1000.756875,London
2023-03-15,4.916666666666667,8.0,85.16666666666667,12.604166666666666,1012.1389583333332,London
